Experiment,Material,Feed rate [mm/rev],Clamp pressure [bar],X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_CommandPosition,X_CommandVelocity,X_CommandAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,Y_ActualPosition,Y_ActualVelocity,Y_CurrentFeedback,Z_ActualPosition,Z_ActualVelocity,Z_CurrentFeedback,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_CurrentFeedback,S_OutputVoltage,Tool_condition,Machining_Process
1,wax,1.0,6,1.6958872877766793,9.913088208491594,-0.15882484563903942,1.3370022223523363,10.279824907935517,-0.007413351197060667,0.9859089749487098,313.78585463385866,1.1250859289398751,42.51205840786361,-1.9621174337404579,-0.23932455721415927,1.001943391468938,-1.969031088246548,-0.08640931041744787,1.0771041673039485,2.8610671907227583,1969.495497695331,-7.620246675513061,2.1217228679715503,106.38252459674497,unworn,Layer 1 Up
1,wax,1.0,6,1.1589142433774122,9.801502134751297,-0.02852488594600079,-4.698623493844064,10.419959980185656,-0.00521122596837973,1.2067844511337995,308.0402185444964,1.4180564550035029,46.05343804542623,2.1354452867917497,0.2553178518147889,0.7074318165561424,-2.0743315061231744,-0.11217507235337631,1.6796711459694529,-0.02131859096862846,2041.554537821741,-11.130701393757324,2.260331692340316,99.83140924792761,unworn,Layer 2 Up
1,wax,1.0,6,-6.060638951164953,10.787684057350443,-0.0775358587662699,-6.1450557664809695,10.120403093672946,-0.016413814785169303,0.8494869656775833,314.3369286534061,1.5560480737533195,59.4899341913448,-6.730658472454418,0.0888400290897497,0.8511620018825999,-2.0008276720861065,0.05685189103652295,1.2987021739243312,0.012167932935844524,1946.529758890517,-7.269038387738288,1.9058605128574875,92.96407551657359,unworn,Layer 1 Down
1,wax,1.0,6,-0.8079577575990319,9.232478493838203,-0.09746548867341795,8.668716714532627,10.193796968619969,0.0035950784551633344,1.0275422830709031,309.55953713216667,1.739191753181771,48.13992857011438,0.48970329648483696,0.1463272128383741,0.8065011691744993,-1.977697572348163,-0.028743727521983915,1.2741390993817017,0.33116559091331,1943.3980982753467,4.743773446580188,2.1663955249910245,103.24269529922144,unworn,Layer 2 Up
1,wax,1.0,6,-0.023541665919251803,9.405124997670715,-0.14611790466182592,5.912913687326906,9.9949154513463,0.026986924597102238,1.185260359588593,310.90199541232283,1.4074187284087865,45.26326151408316,-9.247514297152982,-0.3036000987922878,0.7895609739864905,-2.0175262016296953,0.040355987305553453,1.1746626323584062,0.1593575124787956,2039.3899395820367,-8.850449385797408,1.885136840338415,83.92787168187044,unworn,Prep
1,wax,1.0,6,4.928437003938752,9.244292129467729,0.1643403910422016,1.8409382221859731,9.379982499547578,-0.06185232496679543,0.5051421856949178,314.8583086892999,1.0386577048275594,50.187228295838956,0.01004651061983695,0.13805623349802945,0.46260808142464094,-2.0148820601431745,0.012920891105906602,1.0143564414286128,-1.4444098102729417,2086.182444818182,-19.548829012313305,1.9979459521426965,102.26966922197585,unworn,Layer 2 Up
1,wax,1.0,6,-4.082907323013123,9.234800653060333,-0.013141004961261872,4.311923252476475,9.88860635121738,-0.03067617919782222,1.097656451223196,305.4769650638592,1.300585327954883,43.08101849247847,0.8844411115366275,-0.14724985816084854,0.6327248512818461,-2.0353831173911363,-0.14684084220955665,1.1973752513211418,-0.6823723506305754,1981.1290481611952,-7.1713809637102,2.36490516034099,98.91146318154003,unworn,Layer 1 Up
1,wax,1.0,6,2.693266234003282,10.517809452136424,0.0909933700348503,2.259372128741775,10.105814689589868,-0.021666250645291145,0.627806800696912,308.2538367048716,1.6936581484570523,51.95472612555481,2.1865061870604197,-0.031855197677590645,0.9701440589828574,-2.1397202398271005,0.008681911419933734,1.425452430378063,-0.9134299299867076,2069.8639683147903,-3.0807247911450526,1.948929559523105,84.63936191258527,unworn,Prep
1,wax,1.0,6,-11.043046724536701,10.051110681396597,0.09777934848464914,-3.658322122317991,9.830850291938951,0.012431375608192675,1.280662031263881,311.45328290750126,1.7671450092901,58.27365267983804,0.4117813944462721,0.09409219509033821,0.8308176349625945,-2.051852964805749,0.07051917228873911,1.0958691243136123,-0.9012312855495677,2023.0873417675077,13.546575346766367,2.401873342799929,105.95086653148954,unworn,end
1,wax,1.0,6,1.9306908010684956,9.78445442197943,-0.06430098315019632,-2.766158395504099,9.957744759134798,-0.016170581182200224,1.030868997285513,309.7698829115956,1.7294088315133402,55.10484625401737,-1.487585785842415,-0.2854349520594321,0.9085809852799198,-1.8861443385668162,-0.01632483941848235,0.9426965885115668,0.2667609177130977,2076.2334064503875,-18.763265960304924,2.191170278263683,96.86365461365455,unworn,Layer 2 Down
1,wax,1.0,6,-5.375276002736236,10.021318138852848,-0.0638572433017508,-0.526282667169267,10.090267249582055,-0.04426397813323877,0.9737677696434279,310.7030110520705,2.3212390219428047,62.181872224690586,-2.5031615012243646,0.032141472782327055,0.9763258419445762,-1.9337665769826653,0.08715105767113811,1.3060217482293575,0.11836336301688509,1925.9168970035282,8.117344081208454,2.2421744385762534,91.41825497049784,unworn,Layer 1 Up
1,wax,1.0,6,-0.20569324269963396,10.277691696669775,-0.04200429291350987,-5.159533299005594,10.063636567027768,-0.036466326472366674,1.188434248982066,310.61118785518227,1.5170319225839073,51.84177185480887,-0.3910310564723428,-0.032389656065052286,0.843947190490234,-2.085840138496655,-0.04243200977737422,1.2145026221913064,-0.1986007976631983,2020.3204958344675,-10.373768474471753,1.8997887271352636,91.35103487309276,unworn,Layer 2 Down
1,wax,1.0,6,-9.250341588716482,10.169025476509338,-0.017728286732464845,0.9036672779804479,10.1333639609361,-0.00905241887048472,1.1599379473985796,309.213996960093,1.5193132782786114,45.84618995299958,-3.389717005278408,0.12308978186006986,0.8853579712932816,-2.194198008079512,-0.11219992415883734,1.258396866003323,1.0702320445929348,1966.7019839139084,-1.8381012037908717,1.4346613511507933,125.1081138310376,unworn,end
1,wax,1.0,6,2.4665149915991322,10.057637463355277,0.15425439150810108,4.667983507450652,10.024292407144905,-0.001020283723412982,0.4964245273505582,312.6882165900026,1.1599348380978056,47.317902028394776,3.8531494957240606,0.07960852878331189,0.8637466395540339,-2.1442610686467143,0.11383487504876758,0.9637328582696121,1.0803602947201054,2030.876856963925,-4.576926673070971,2.0566621984388846,108.37527873243404,unworn,Layer 1 Down
1,wax,1.0,6,5.2256582653712,9.064160784968243,0.06568667172713998,2.018979030928894,10.320850594279838,-0.0011923609874769842,0.7874717905173143,309.6201941141046,1.8105123645466519,45.36290030803341,-0.22749201427636456,0.20269031633231627,0.6831770459057976,-1.9577545958614608,-0.2832139242688274,1.2645829937047264,-1.3079951255179512,1985.6612014919883,15.105898010943372,2.4311484955190035,113.34351132611596,unworn,Prep
1,wax,1.0,6,3.8442775327635728,10.010455453767538,-0.0956792914628201,-6.929455106648205,10.251799655500683,0.01193822907091168,0.9271498462640179,313.40004332801686,2.0693709607697426,46.81279411933163,-3.0998770227403027,0.1852074673407449,0.5820419174532633,-2.2661065283624335,-0.0489475180363203,1.438732459705784,0.2751389971418548,2004.110232797467,-1.5839013584423252,1.592084501090121,92.6908205087791,unworn,Layer 2 Up
1,wax,1.0,6,2.8957319297345876,10.335500527710758,-0.07517194446243951,2.030014164523327,9.602729985822966,0.07196620513147933,0.9524691452971665,310.8428794399403,1.8592175883735405,49.286294662511956,1.7966633470782463,-0.20948006190683255,0.7145367763571165,-2.139245738312715,-0.02081846380348211,1.4062070856268838,0.22360818440474906,2044.2138815544606,-10.262076661201503,1.6467090464459542,95.34456829335568,unworn,Layer 1 Up
1,wax,1.0,6,2.9672417408562226,9.780839630746712,0.0779658750840625,4.642213479048408,10.324653684774736,0.030726563404863422,1.0766896011053975,315.34633903604606,1.1844525083574027,49.60647443012509,-1.7531394715331694,-0.19016098283910413,0.8176498742948001,-1.9890886866870419,-0.10419844846558948,1.3529316383630803,-1.5107189099387224,2102.223258548491,-8.742082491083629,1.4977985579276623,107.56511037041629,unworn,Layer 2 Up
1,wax,1.0,6,0.8307926813471358,10.375422360502743,-0.12923281477577317,7.372478200398025,10.321764358384524,-0.03713845797171707,1.1441826774480313,309.1012133052774,1.6942722402372583,49.65443623728184,2.1254385962238045,0.07610046324783865,0.8331782232766456,-1.927741510665515,0.009700034561683286,1.3437333201849717,0.8240313164345866,1977.295922979251,-9.117281823731238,2.5295608111833117,111.89486382003996,unworn,Layer 1 Up
1,wax,1.0,6,4.046925686739381,10.025959235617703,-0.16736079268054396,7.253852526447982,9.497651285996612,0.04194432728863491,0.9867996530122526,311.3776896470594,1.8224749327236256,47.669051556045694,3.13547427482936,-0.3585683819377694,0.9775520837146845,-1.9825631474858278,0.059095757059736236,1.3075337196569312,0.30109477183648375,2108.0907332612683,-8.318212207510433,1.8271233391687975,111.03027684889055,unworn,Layer 1 Up
1,wax,1.0,6,2.774294296479527,10.285737423493131,0.12731544359388722,-1.0964432459100064,9.599173191159414,0.010038891453156,1.1386515736343599,307.79650429532046,1.9132859578692534,51.196193280652,-2.770142764061382,0.13830671597860936,1.003518234898873,-2.0500675821830567,-0.15141757477155926,1.1538738224462355,-0.08271356463043526,2035.4973866484631,1.150922739090289,1.2178531297748298,89.33727841617412,unworn,Prep
1,wax,1.0,6,-4.50454594600433,10.372868603850605,0.02552674879182397,-1.8114907402335676,10.349135838726005,-0.05679599269361224,1.0997300526634957,309.00460253570617,0.9327883709409525,43.1497421672494,3.9704723164627778,-0.19032455051634584,0.7945305788522863,-2.0519812604675463,-0.08785465634617366,1.0971473368978897,-1.001284606818938,2048.2345416927415,-3.4405722041800346,1.5752447726256182,127.43643435486648,unworn,Prep
1,wax,1.0,6,-2.498422832079614,9.935989668397857,0.0335389738702411,-2.425732182317325,10.271482802061792,0.010513811772134826,1.3611295524972808,310.4013778404506,1.4743895177852757,58.00544771210122,2.3602164593331936,-0.2689027565694642,0.9365897908361307,-2.07489824965372,0.004296236766219396,1.1049453053364766,1.7549460661111345,1988.2727687230845,0.6732248383347504,2.0201165864838977,103.47427496832455,unworn,Layer 1 Up
1,wax,1.0,6,-1.3183716456086296,10.677200018567548,0.04846745483722192,1.5378521023157834,9.951724904159725,-0.003371942806863001,1.0712377349988882,312.08337573525847,0.9157369690949262,51.15078231082401,-1.4377309868020471,-0.24251858173334306,0.6289535295708173,-2.0354814343084398,-0.07206586952279231,1.0707372064939435,-0.3616105482924264,1955.505207708223,3.029534187010203,2.229184250675568,118.19468039652381,unworn,Layer 2 Down
1,wax,1.0,6,-2.4677188826225835,10.224643720911082,0.0033269880786608408,5.209382266369599,10.091541188730778,-0.020194772427005406,0.9340594510616043,309.98525206232216,1.693911385099363,50.10733195368099,-1.2327612668751669,0.16898462286768,0.814442901963162,-2.046553533202732,-0.15123973314541894,1.2874943690595981,0.23870862901751708,2002.566561013519,-4.340660658495692,1.6666057557514617,97.73302060731874,unworn,end
1,wax,1.0,6,1.2884435239855907,9.970409746301852,0.08565520415204485,5.563493585513209,9.65359590054288,-0.03332360002258252,0.8984566264107632,310.9272513240876,1.4741329112955088,45.48325335326694,8.543854269677428,0.061279675159312444,0.8168934440596185,-1.835258224715001,-0.08035318797672798,1.2349470177894657,-1.6331506359641192,1992.348504632385,-9.145082899360345,2.377481906043348,74.04402199945416,unworn,Layer 1 Up
1,wax,1.0,6,-10.187113699325058,10.30729151754916,0.06843220284564248,6.959949621094334,10.25739723345457,0.03271103537665253,0.8836083100338337,313.7651528549938,1.5859026279568011,45.61733067253398,1.2442742937140128,-0.047708993921630485,0.7752474714969323,-1.9857200406013935,-0.01522870371907515,1.365142085142621,0.7117976818488566,1995.6044176833702,-3.3104000620897955,1.4227566941808591,107.12664474170558,unworn,Layer 1 Down
1,wax,1.0,6,0.8399796315325214,10.667596748694734,-0.22485732306772943,4.935396281141047,10.11430433619206,0.018443000680735493,0.9426558075917018,307.1846845252459,1.8159467405987397,50.33146449660841,1.9497398037943339,0.0231036814575675,0.7943823452059671,-1.7394723008560438,-0.040110680698988085,1.1621514291178885,-0.3129838052637965,1990.0891920569672,-1.6730425735054433,1.870752757707592,90.6904210954599,unworn,Layer 1 Up
1,wax,1.0,6,8.80758565294535,9.75989211883797,-0.07088972555965697,5.2906316845199575,10.025332207000718,0.018158498580371683,1.3265476557691134,314.6783383604254,1.665933194986844,51.123219201573306,-4.391473056190271,0.03748266888416821,0.7141412300264909,-2.0474833590579906,-0.02963992349141832,1.3519896171121921,-1.8181217705932076,2001.923219078626,16.370997215422147,1.8693958590710529,92.98176996245769,unworn,Layer 1 Down
1,wax,1.0,6,3.9705445229809277,10.328083540005306,0.07275326999110959,-4.997878134104272,9.643727783495995,-0.00040231146414968736,1.129105110962784,311.7474997981717,1.537787067175284,52.65794911897445,-0.4639778258485101,0.20718462675474864,0.907304101952517,-2.0540613052904253,0.09902648685913247,1.3016123223866944,0.03607483567850201,1972.7489141653277,15.758166372076348,1.9416125046024197,99.11384775436063,unworn,Prep
1,wax,1.0,6,-2.845751127959786,10.351646443236001,0.006796405778325805,-7.138116354432766,10.095853964794857,-0.03323477337743757,1.175065219335683,310.6699523327604,1.5934062955617079,55.6659981639096,-3.8091275667256963,0.1675862659656639,0.768239037602687,-2.011472645522152,-0.02889631491128973,1.3100823135031565,0.12274787801420513,2071.153282581739,1.123709299292229,1.8738561967477145,110.55027609480166,unworn,Layer 1 Down
1,wax,1.0,6,5.50174622956011,9.069874447759844,0.025178755808901523,-2.2623961069681373,10.212773578098227,-0.05050177967574551,0.8837142147800296,308.7988911351024,1.399355152889926,48.03940016970496,-4.1260537143831675,-0.476652085399264,0.7576929787304466,-1.978576067679106,-0.08950199449989071,0.9444592146253123,-0.42904136568191664,1985.9080405925636,21.009348828462997,1.5643790389421697,82.99125311746393,unworn,Layer 2 Up
1,wax,1.0,6,5.654732816508206,10.310682166803854,-0.04568253433114054,1.8491474290735768,10.134516209370211,-0.009643175811439267,0.8892285064877292,311.88078098810826,1.9124700385441769,49.6301810440796,0.19081409526006105,0.22883190972177717,0.7724627485912366,-2.0260706522368355,0.01574536583403137,1.1308994737719342,-0.5073459291978736,2089.9358729108685,4.480496039844052,1.50774580942777,89.4941999271686,unworn,end
1,wax,1.0,6,0.5485854332341042,10.702502103579388,0.15857728876753915,6.90777157284638,9.516170525697259,-0.010035962613761464,0.9134711303479555,313.4991554268683,2.0065157389654438,46.6804111436285,0.11598105657606993,0.11143530635468957,0.7267315144213394,-2.0628521702101286,-0.0677439237878201,1.3769775907015551,-0.9091182468293486,2056.7658711037175,0.8685126831779794,2.300666979626607,115.45037911585166,unworn,end
1,wax,1.0,6,-6.912792588308025,10.005193593633395,0.14214710622405022,-0.520277850224373,10.593426361439036,0.018603384572030368,0.6765045460600518,310.90338021334725,1.8468487927467234,43.97142576730923,0.04080976795269918,-0.05994685611003769,0.8573022485560026,-2.029394855709109,-0.11574122369434095,0.9394821855432463,1.3576602122106927,1978.9447299816588,18.052990096123274,2.027149741229015,92.21653196710778,unworn,Prep
1,wax,1.0,6,6.111579359937672,10.3775386764007,0.1763558091529793,-5.652362267535217,10.083375794019219,0.005020367502475407,1.239463246322516,308.70333469713313,1.6126858574890695,43.39951511177967,1.9393599379149016,-0.0565571519362855,0.7448488885902821,-1.9005755959054138,-0.026567671569660212,1.2038536155169446,-0.1698823878239508,1994.8432869607202,-3.975174055871909,1.6614581418602687,94.91378553193977,unworn,Layer 2 Down
1,wax,1.0,6,-2.8575909700567914,10.28263437466445,0.0425441604605657,-1.5032501148987452,9.627131766852607,0.019574282843663464,1.0589315185750914,308.07389468720567,1.3645554331281844,41.4715370838569,-0.18134498285623102,0.249257622682838,0.8119910916677437,-2.0975630358586748,0.030045797268710824,1.4628053859549897,0.26800982568131304,2027.0766809395145,2.8321912623339007,1.7259131455131778,85.1281992193884,unworn,Layer 1 Down
1,wax,1.0,6,-0.25868535459019065,10.23171887884072,-0.05659993730154246,-1.1459532130734869,9.536345273450324,0.03359811017597488,1.0588822340744168,314.5707993259446,1.3264110909812228,48.30668907182782,0.5751858040158291,-0.16302068821939233,0.7880640605626207,-2.0652815137387726,0.11241195678615706,1.2398809010271905,2.607886935790792,2009.5177586982477,-3.9399690141318224,2.224226541494212,100.5989727867035,unworn,Layer 1 Down
1,wax,1.0,6,0.5179511825537337,10.044126696868203,0.08316894361384337,7.565376806573102,9.62247359250783,0.0194944552961016,1.0448238220949353,309.4165584050057,1.3684082408350562,50.5141778782294,-0.6264347538881053,0.24164883892001582,0.6823650062398783,-1.9929315635457865,-0.01760471141686743,0.9079107811945509,3.2835150714879817,1988.382941880651,-7.28816437313358,2.731634727852014,105.54844337129967,unworn,Layer 1 Up
1,wax,1.0,6,5.349546559274755,10.027143560994286,0.10103349976318916,3.915374032206899,10.24331634457724,-0.015580057794034178,0.6632972238687335,312.7543916977263,1.3717722248274808,37.02519993473919,-0.20536271529614858,-0.12767630743981243,0.8015430466685516,-1.9504018345239789,-0.019602851457757253,1.3670741084867326,-0.5523417110778673,2076.5557967100094,-12.000224176985338,1.7304010756838082,97.36612332910464,unworn,Layer 2 Up
1,wax,1.0,6,-1.0985123992220942,10.23744595265244,0.12086018942883914,6.1357046152942765,9.98298398899826,-0.04622520198035209,0.8960629605985866,312.55421728601056,1.7612572913113613,56.75788745224495,-2.512269197282632,0.0916335929707339,0.924556146767027,-1.950381919584118,-0.012200185673603717,1.2608616606975602,0.3316248541666794,1973.945938806337,-2.5643376096430597,1.5908869677984205,80.00383712576348,unworn,Layer 2 Down
1,wax,1.0,6,5.161204444811284,10.660958775705232,0.023150931104743058,-0.8146085433129564,9.836654821524766,-0.02266467043335416,1.0870305155188908,313.3010032076436,1.6982429212696704,46.50032437488941,-0.8285489730628187,0.10185136509460223,0.9598130524973966,-1.8963128898186565,-0.0004714534259577186,1.1858801904777097,1.2242473228087172,2028.468417815912,5.997671604056541,1.6355719853709503,103.91191760957518,unworn,Layer 1 Down
1,wax,1.0,6,10.330851817002337,10.224003316072,0.0030719163133373444,2.3674828644582657,10.657773593611923,0.044654002599153926,0.5533238352734795,313.38844911719616,1.5695330082908787,41.91488701968023,2.2814483161207972,-0.24222151835166442,0.827178965042773,-1.976675706389614,-0.0648397914973189,1.329513042261543,-1.0216018282484938,2009.559108964841,-5.473151797315321,1.9269337497321009,119.22890896564589,unworn,Prep
1,wax,1.0,6,0.7521414062299611,9.616080976414143,-0.03192754848265216,3.3190937035928956,9.8166036575806,0.014350262910397874,0.9950676226737349,306.2152607856271,1.6626250766597532,52.026949475967484,-0.19072861473400243,-0.11401661005982588,0.872109659809121,-1.8141120064841025,0.03495640907259903,1.2636584992688185,0.4852634815909315,2001.2960581594618,9.004856641763757,1.9073944574466308,90.50709234581518,unworn,Prep
1,wax,1.0,6,-4.575760088415751,10.314827036378512,-0.17859178829577046,-3.042883957584041,10.054886220471312,0.02383920560296731,0.8686201999665835,313.0186191052266,1.3692310439246536,54.599918720193244,1.6276143361991398,0.16908500049133723,0.6065603822029624,-1.9962527827736178,0.16577561222225354,1.4685964135881464,-0.44381788845084374,2009.4947327771417,3.8500434141092867,1.3672382043769349,95.77352992935965,unworn,Prep
1,wax,1.0,6,2.9832101187912574,9.119141031549386,0.015555882439643643,6.849119038854867,9.830603462221616,0.09787475343501084,0.7757288257477997,310.9714856168239,1.9152373769758348,46.68246066081623,3.2412753241739183,0.20855454899296755,0.8505029790179137,-1.8796458169372834,0.06680100545451427,1.1343582430641936,0.9172681036289504,1946.4391613859743,29.1491606424648,2.608760347104714,107.73760972831175,unworn,Layer 1 Down
1,wax,1.0,6,3.3249856660239443,10.056894114212717,0.14968786016930388,4.491633874447712,9.852099545304224,-0.03962755139646907,1.2201861785218366,311.769670916327,1.3878059623265684,41.20482944598824,-2.950436882422261,-0.2034324776871721,0.9184842326478765,-1.985886830286103,0.00543599639044704,1.2786905881178565,0.5936314720360092,2010.87952555448,2.5374137376638806,1.8906665069705675,101.96817114850293,unworn,Layer 1 Down
1,wax,1.0,6,4.382519581590696,10.481440772397903,0.12813770803159305,-7.239748457871803,10.260758418021782,-0.06987902446244974,1.396780500790317,310.45711112291167,1.5340883064143327,39.683452791238864,-0.630147001521041,0.1009459224401613,0.6980442813054144,-1.9663197899915026,-0.014331033001250215,0.9571226604104167,-1.6896514913568284,2083.3360577511285,-6.714794030842653,2.4879297969373626,102.12448490363172,unworn,Layer 1 Up
1,wax,1.0,6,3.664604884444464,10.068246955941088,-0.06713996866149843,-1.5208476331632,10.04839763821685,0.003697636317304618,1.1511022476203505,310.29306998232084,1.3970543889454259,53.00315504187494,0.9388367550693484,0.2188515757741999,0.7625138596344416,-2.0098334080643636,-0.11559960468089248,1.4998411326693608,-1.393776579826169,2010.1028724884004,-8.919601080324798,2.1349514763683803,107.44367342569328,unworn,Layer 2 Down
1,wax,1.0,6,-7.9843299491265745,8.756373297932171,-0.07747082391224712,-2.1879309600106915,10.413387520663415,0.022971804524284756,0.7857626090872173,308.0001726887426,1.8700902229077416,54.27679103951911,2.463918285822057,-0.4023748001356404,0.7596832424354201,-1.8895177977490771,-0.1363307446653802,1.307411129110458,0.43361224059330383,2036.9306651705326,10.966737346978178,2.7466839398931078,99.0822050490498,unworn,Layer 1 Up
